,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
32,"Nhà 1 trệt 3 lầu Nguyễn Sỹ Sách, p.15, Tân bình","Đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],56 m²,200 m²,4 phòng,5 phòng,4,[],4 m,14 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"120,54 triệu/m²","6,75 tỷ- 56 m2đ"
33,Nhà 3lầu khu dân cư đồng bộ đường Cống lở p15 Tân,"Đường Cống Lở, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],65 m²,259 m²,4 phòng,6 phòng,[],[],4.6 m,14 m,['Đông Nam'],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"138,46 triệu/m²",9 tỷ- 65 m2đ
34,"Biệt thự bán 1 trệt ,3 lầu + tầng áp Mái Thái ,QTB","Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],250 m²,370 m²,6 phòng,5 phòng,[],[],11 m,24 m,['Đông Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],88 triệu/m²,22 tỷ- 250 m2đ
35,Nhà bán chính chủ 75m2 đường nguyễn bặc p3 tb,"71/66, Đường Nguyễn Bặc, Phường 3, Quận Tân Bình, Tp Hồ Chí Minh",[],[],Nhà ở riêng lẻ,[],[],84 m²,90 m²,2 phòng,2 phòng,2,[],4 m,22 m,['Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"116,67 triệu/m²","9,8 tỷ- 84 m2đ"
36,Chủ đang ở cần bán căn nhà đường trần thái tông,"Đường Trần Thánh Tông, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],63 m²,220 m²,4 phòng,6 phòng,[],[],306 m,17 m,['Tây Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"94,92 triệu/m²","5,98 tỷ- 63 m2đ"
37,4x16 Phan huy ích P15. Hẽm thông xe hơi. Tặng N.T,"118, Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,60 m²,4 phòng,5 phòng,4,[],4 m,16 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],[],[],"113,33 triệu/m²","6,8 tỷ- 60 m2đ"
38,"Gấp Nhà Tân Bình P7 58m2 Chỉ 5,1 Tỷ Khu Biệt Thự","Đường Cách Mạng Tháng Tám, Phường 7, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],58 m²,[],3 phòng,[],[],[],[],[],[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"87,93 triệu/m²","5,1 tỷ- 58 m2đ"
39,"Bán nhà Bạch Đằng,P.2 Tân Bình - 8.8x23m2","Đường Bạch Đằng, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],202 m²,404 m²,6 phòng,3 phòng,[],[],8.8 m,23 m,['Đông Bắc'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"133,66 triệu/m²",27 tỷ- 202 m2đ
40,Bán gấp biệt thự kiến Trúc Đẹp cổ điển tại TPHCM,"Đường Hậu Giang, Phường 4, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],178 m²,[],7 phòng,Nhiều hơn 6 phòng,[],[],[],[],[],[],[],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"185,39 triệu/m²",33 tỷ- 178 m2đ
41,Nhà vị trí siêu đep số 60/18 huỳnh v nghệ p15 tbin,"Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,[],6 phòng,5 phòng,[],[],[],[],['Đông Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],137 triệu/m²,"6,85 tỷ- 50 m2đ"
