,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
48,Biệt thự Điện Biên Phủ chính chủ bán đang cho thuê,"Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],91 m²,91 m²,3 phòng,3 phòng,[],[],7 m,14 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất đầy đủ'],[],[],[],[],"76,92 triệu/m²",7 tỷ- 91 m2đ
49,"bán gấp nhà Lam Sơn,p6, BT. 8*18, 4 lầu.....","Đường Lam Sơn, Phường 6, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],140 m²,600 m²,4 phòng,5 phòng,[],[],8 m,18 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],200 triệu/m²,28 tỷ- 140 m2đ
50,BÁN NHÀ KHU DÂN CƯ BÌNH LỢI-QUẬN BÌNH THẠNH,"Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,240 m²,4 phòng,[],3,[],4 m,15 m,['Nam'],[],[],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],130 triệu/m²,"7,8 tỷ- 60 m2đ"
51,Bán nhà đinh bộ lĩnh 4x10m hẻm 3m chính chủ giá rẻ,"Đường Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],40 m²,80 m²,2 phòng,1 phòng,2,[],4 m,10 m,['Tây Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],95 triệu/m²,"3,8 tỷ- 40 m2đ"
52,Bán nhà hẻm 8m Đinh Tiên Hoàng-Trường Sa 4.6x13m,"Đường Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,150 m²,4 phòng,3 phòng,3,[],4.6 m,13 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"182,5 triệu/m²","10,95 tỷ- 60 m2đ"
53,Bán nhà mới xây đường Nguyễn Văn Đậu Q. Bình Thanh,"Đường Nguyễn Văn Đậu, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],100 m²,400 m²,4 phòng,5 phòng,[],[],5 m,20 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"39,5 triệu/m²","3,95 tỷ- 100 m2đ"
54,"Biệt thự KDC bình hoà, 11 x 21, 3 lầu, đường lớn","Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],210 m²,350 m²,5 phòng,6 phòng,[],[],10 m,21 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"88,1 triệu/m²","18,5 tỷ- 210 m2đ"
55,"NHÀ ĐIỆN BIÊN PHỦ, PHƯỜNG 15, BÌNH THẠNH, TP.HCM","Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],38 m²,60 m²,3 phòng,2 phòng,[],[],3.1 m,12.2 m,['Đông Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],[],[],"136,84 triệu/m²","5,2 tỷ- 38 m2đ"
56,"CC bán biệt thự Thái, 7x15m, 4 tầng, Đinh Bộ Lĩnh","82/2, Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],107 m²,230 m²,4 phòng,5 phòng,4,[],7 m,15 m,['Bắc'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"126,17 triệu/m²","13,5 tỷ- 107 m2đ"
57,Bán Nhà 1 trệt 3 lầu,"482/43E, Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",[],[],[],[],[],56 m²,52 m²,4 phòng,5 phòng,[],[],4 m,14 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"130,36 triệu/m²","7,3 tỷ- 56 m2đ"
