,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
30,Cần bán gấp để đi định cư,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],85 m²,85 m²,5 phòng,5 phòng,[],[],4.05 m,21 m,['Đông Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"96,47 triệu/m²","8,2 tỷ- 85 m2đ"
31,"Nhà 30/45G Đỗ Nhuận , P Sơn Kỳ , Tân phú","Đường Đỗ Nhuận, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,240 m²,4 phòng,5 phòng,[],[],4 m,16 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"153,33 triệu/m²","9,2 tỷ- 60 m2đ"
32,"nhà Gò Dầu .Tân quý .Tân Phú . Dt 5,1m*24m. 4 lầu","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],120 m²,400 m²,5 phòng,6 phòng,[],[],4 m,24 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"70,83 triệu/m²","8,5 tỷ- 120 m2đ"
33,Biệt Thự Đẹp Như Ngọc Trinh 100m2 Dưới 2tỷ,"Đường Phan Anh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],125 m²,100 m²,5 phòng,4 phòng,[],[],5 m,25 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"11,6 triệu/m²","1,45 tỷ- 125 m2đ"
34,Nhà 1 trệt 2 lầu 123m2 đường Âu cơ,"25/49/13/3, Đường Nguyễn Minh Châu, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],123 m²,[],3 phòng,3 phòng,[],[],4 m,11 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"40,24 triệu/m²","4,95 tỷ- 123 m2đ"
35,"Biệt thự Tân Phú 127 m2, 4 tầng Thang máy 14tỷ2.","179.35, Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],127 m²,127 m²,5 phòng,5 phòng,4,[],7 m,[],[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"111,81 triệu/m²","14,2 tỷ- 127 m2đ"
36,Bán biệt thự góc 2mt bán gấp,"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],135 m²,[],5 phòng,4 phòng,[],[],84 m,16 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"103,7 triệu/m²",14 tỷ- 135 m2đ
37,Bán gấp biệt thự Luỹ Bán Bích sát khu biệt thự ADC,"Đường Lũy Bán Bích, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],168 m²,[],5 phòng,[],[],[],[],[],[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"108,33 triệu/m²","18,2 tỷ- 168 m2đ"
38,Mở bán dự án Nhà Phố MT đường Nguyễn Sơn,"nguyễn sơn, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],300 m²,300 m²,5 phòng,5 phòng,3,[],8 m,17 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],50 triệu/m²,15 tỷ- 300 m2đ
39,"Nhà 1trệt,2 lầu, sân thượng,154,2m2tỗhiệu,http","234, Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],154.2 m²,461.3 m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,[],[],12.2 m,12.2 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"201,3 triệu/m²",31 tỷ- 154.2 m2đ
40,"Cc Huỳnh Văn Chính, 1 pN chính và 1pN phụ.","Đường Huỳnh Văn Chính, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",Chung cư Huỳnh Văn Chính,[],[],[],[],44 m²,44 m²,2 phòng,1 phòng,[],[],4 m,11 m,['Đông Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"36,36 triệu/m²","1,6 tỷ- 44 m2đ"
41,"Nhà 341/19 khuông việt trệt 2 lầu ,1pk,4pn,3wc","Đường Khuông Việt, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],44 m²,108 m²,4 phòng,3 phòng,2,[],4 m,11 m,['Đông Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"130,68 triệu/m²","5,75 tỷ- 44 m2đ"
42,"Nhà đẹp,HXH,64m2,Tân Phú giá chưa tới 7 tỷ","Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],64 m²,250 m²,4 phòng,4 phòng,[],[],5.3 m,[],[],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"107,81 triệu/m²","6,9 tỷ- 64 m2đ"
43,BÁN NHÀ PHỐ QUẬN TÂN PHÚ - ĐƯỜNG DƯƠNG VĂN DƯƠNG,"Đường Dương Văn Dương, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],62 m²,122 m²,5 phòng,6 phòng,3,[],4 m,15 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"101,61 triệu/m²","6,3 tỷ- 62 m2đ"
44,"NHÀ 3.5 TẤM HXH GÒ DẦU, 4*12, 4PN,4WC, SÂN THƯỢNG","Gò Dầu, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],48 m²,185 m²,4 phòng,4 phòng,[],[],4 m,12 m,['Đông'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"116,67 triệu/m²","5,6 tỷ- 48 m2đ"
45,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],
46,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],
47,"Nhà phố mới, hẻm oto, 8m, Trung Tâm Quận Tân Phú","58, Đường Thạch Lam, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",[],[],khu nhà ở cao cấp Thạch Lam,[],[],64 m²,257 m²,4 phòng,5 phòng,4,[],4 m,15.9 m,['Tây Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"117,19 triệu/m²","7,5 tỷ- 64 m2đ"
48,"BIỆT THỰ MT Đ. PHẠM NGỌC THẢO,F. TÂY THẠNH 10X18M","Đường Phạm Ngọc Thảo, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],180 m²,[],5 phòng,6 phòng,[],[],10 m,18 m,[],[],[],['Nhà biệt thự'],[],[],[],[],[],[],[],[],[],"108,33 triệu/m²","19,5 tỷ- 180 m2đ"
49,"Bán nhà 1 lau chính chủ quận tân phú, 4,6ty","152/11/8, Đường Bình Long, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],56 m²,112 m²,3 phòng,2 phòng,2,[],4 m,14 m,['Tây'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"82,14 triệu/m²","4,6 tỷ- 56 m2đ"
50,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],
51,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],
52,Bán nhà hẻm xe tải đường Gò Dầu (4.7x15m)đúc 2 lầu,"Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],68 m²,200 m²,4 phòng,4 phòng,3,[],4.7 m,15 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],125 triệu/m²,"8,5 tỷ- 68 m2đ"
53,"Ăn Tết đường Lê Trọng Tấn, 50m2, 5 lầu, giá 4,8 tỷ","Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],50 m²,200 m²,5 phòng,5 phòng,4,[],5 m,10 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],96 triệu/m²,"4,8 tỷ- 50 m2đ"
54,"nhà hẻm 8m đường Nguyễn Cửu Đàm(4.5x17m,đúc 2 tấm)","nguyễn cửu đàm, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",[],[],[],[],[],77 m²,190 m²,2 phòng,3 phòng,2,[],4.5 m,17 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"93,51 triệu/m²","7,2 tỷ- 77 m2đ"
