,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2
120,[],58,[],[],[],92 m²,400 m²,4 phòng,5 phòng,5,[],5.2 m,18 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],['Nội thất đầy đủ'],[],[],[],[],100 triệu/m²
121,[],[],[],[],[],72 m²,280 m²,5 phòng,5 phòng,[],[],4 m,18 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"62,5 triệu/m²"
122,[],[],[],[],114 m²,[],[],[],[],[],[],[],[],[],[],['Đã có sổ'],[],[],['Mặt bằng kinh doanh'],[],[],[],[],[],[],"162,28 triệu/m²"
123,[],[],[],[],[],60 m²,[],2 phòng,2 phòng,[],[],4 m,11 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],['Hẻm xe hơi'],[],"9,67 triệu/m²"
124,[],[],[],[],[],60 m²,120 m²,4 phòng,4 phòng,[],[],4 m,15 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"78,33 triệu/m²"
125,[],[],[],[],[],1066 m2,[],[],[],[],[],15 m,71 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Nở hậu']",[],"8,49 triệu/m2"
126,Sky 9,[],[],[],62 m²,[],[],2 phòng,2 phòng,[],[],[],[],['Đông Nam'],['Đông'],['Đã có sổ'],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Đã bàn giao'],[],[],[],"29,03 triệu/m²"
127,[],[],[],[],[],49.5 m²,[],2 phòng,1 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"73,47 triệu/m²"
128,[],[],[],[],[],121 m2,[],[],[],[],[],5 m,25 m,['Tây Bắc'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],[],[],"17,44 triệu/m2"
129,[],20/1,[],[],60 m²,[],[],3 phòng,1 phòng,[],1,[],[],['Nam'],[],['Đã có sổ'],[],[],[],['Chung cư'],[],['Chưa bàn giao'],[],[],[],"58,33 triệu/m²"
130,[],[],[],[],102 m²,[],[],nhiều hơn 10 phòng,Nhiều hơn 6 phòng,[],[],[],[],[],[],['Đã có sổ'],[],[],[],"['Căn hộ dịch vụ, mini']",['Nội thất đầy đủ'],['Đã bàn giao'],[],[],[],"147,06 triệu/m²"
131,[],[],[],[],[],70 m²,290 m²,4 phòng,5 phòng,4,[],4 m,17 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"92,86 triệu/m²"
132,[],[],[],[],[],42 m²,[],4 phòng,4 phòng,[],[],4 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất cao cấp'],[],[],[],[],130.952 đ/m²
133,[],[],[],[],[],55 m²,[],2 phòng,2 phòng,2,[],[],[],['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"8,55 triệu/m²"
134,[],[],[],[],[],94 m²,[],4 phòng,5 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"92,55 triệu/m²"
135,[],[],[],[],[],85 m2,[],[],[],[],[],[],[],[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"67,65 triệu/m2"
136,[],[],[],[],[],60 m2,[],[],[],[],[],12 m,15 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"53,33 triệu/m2"
137,[],[],[],[],[],57 m2,[],[],[],[],[],[],[],[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"64,91 triệu/m2"
138,[],[],[],[],[],74 m²,150 m²,2 phòng,2 phòng,1,[],4 m,21 m,['Tây Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"85,14 triệu/m²"
139,[],[],[],[],[],99 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi']",[],"21,21 triệu/m2"
140,[],[],[],[],[],59 m²,[],4 phòng,2 phòng,3,[],3.5 m,17 m,['Đông'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"220,34 triệu/m²"
141,[],[],[],[],[],53 m²,[],4 phòng,[],[],[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],100 triệu/m²
142,[],[],[],[],[],46 m²,60 m²,2 phòng,1 phòng,[],[],3 m,15 m,[],[],[],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"30,43 triệu/m²"
143,[],[],[],[],[],110 m²,110 m²,4 phòng,5 phòng,2,[],5 m,22 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"38,18 triệu/m²"
144,[],[],[],[],[],52.4 m2,[],[],[],[],[],4.4 m,12.3 m,['Tây Bắc'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"88,46 triệu/m2"
145,[],[],[],[],[],29 m²,[],2 phòng,2 phòng,1,[],4 m,8 m,[],[],[],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],50 triệu/m²
146,[],[],[],[],[],25 m²,50 m²,2 phòng,2 phòng,[],[],3.3 m,8 m,['Tây Bắc'],[],['Giấy tờ khác'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],50 triệu/m²
147,[],[],[],[],[],50 m²,180 m²,6 phòng,6 phòng,3,[],8 m,6 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],['Hẻm xe hơi'],[],46 triệu/m²
148,[],[],[],[],[],649 m2,[],[],[],[],[],[],[],['Nam'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Nở hậu']",[],"84,75 triệu/m2"
149,[],[],[],[],[],64 m²,64 m²,2 phòng,1 phòng,[],[],4 m,16 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"6,02 triệu/m²"
150,[],[],[],[],[],80 m²,134 m²,3 phòng,2 phòng,2,[],4 m,20 m,['Tây'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"308,75 triệu/m²"
151,[],[],[],[],[],60 m²,[],6 phòng,[],[],[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"233,33 triệu/m²"
152,[],[],[],[],[],80 m2,[],[],[],[],[],5.3 m,15 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi']",[],10 triệu/m2
153,[],[],[],[],[],77 m²,104.44 m²,3 phòng,4 phòng,3,[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"84,42 triệu/m²"
154,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"32,1 triệu/m2"
155,[],[],[],[],[],25 m²,41.1 m²,2 phòng,2 phòng,1,[],3.15 m,8 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],118 triệu/m²
156,[],[],[],[],[],42 m²,80 m²,3 phòng,2 phòng,1,[],4 m,10.5 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],30 triệu/m²
157,Nhà phố Bùi Tư Toàn Bình Tân,[],[],[],[],28 m²,[],1 phòng,[],1,[],[],[],[],[],['Giấy tờ khác'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"27,14 triệu/m²"
158,[],[],[],[],[],44 m²,42 m²,1 phòng,1 phòng,1,[],4 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"6,48 triệu/m²"
159,[],[],[],[],[],80 m2,[],[],[],[],[],5 m,18 m,[],[],[],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"8,5 triệu/m2"
160,Green Field,[],[],[],89 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],[],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"38,2 triệu/m²"
161,[],[],[],[],[],45 m²,80 m²,2 phòng,2 phòng,[],[],4 m,11 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"97,11 triệu/m²"
162,[],[],[],[],[],102 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],[],[],"12,75 triệu/m2"
163,[],[],[],[],[],48 m²,96 m²,4 phòng,2 phòng,[],[],3.2 m,12.5 m,[],[],['Đang chờ sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"41,25 triệu/m²"
164,[],[],[],[],[],56 m²,270 m²,4 phòng,3 phòng,3,[],4 m,14 m,['Tây'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"82,14 triệu/m²"
165,[],[],[],[],[],270 m2,[],[],[],[],[],5 m,54 m,[],[],[],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"1,85 triệu/m2"
166,[],[],[],[],[],81 m²,280 m²,6 phòng,6 phòng,4,[],6.3 m,13 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"203,7 triệu/m²"
167,[],[],[],[],[],68 m2,[],[],[],[],[],3.8 m,18 m,['Bắc'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"83,82 triệu/m2"
168,[],[],[],[],81 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],[],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"37,04 triệu/m²"
169,[],[],[],[],[],36 m²,144 m²,3 phòng,3 phòng,[],[],4.5 m,8 m,['Đông Nam'],[],[],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],"133,33 triệu/m²"
170,[],[],[],[],[],45 m²,120 m²,4 phòng,3 phòng,3,[],3.5 m,13 m,['Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"78,89 triệu/m²"
171,[],[],[],[],[],70 m²,140 m²,3 phòng,2 phòng,1,[],6 m,12 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"68,57 triệu/m²"
172,[],[],[],[],[],75 m²,75 m²,3 phòng,3 phòng,[],[],5 m,15 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],24 triệu/m²
173,[],[],[],[],[],80 m2,[],[],[],[],[],6 m,15 m,['Tây Nam'],[],['Đã có sổ'],[],['Đất nền dự án'],[],[],[],[],[],['Mặt tiền'],[],"37,38 triệu/m2"
174,[],[],[],[],[],118 m²,118 m²,1 phòng,1 phòng,[],[],4.1 m,26 m,['Tây Bắc'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"54,24 triệu/m²"
175,Khu dân cư An Sương,[],A,[],51 m²,[],[],1 phòng,1 phòng,[],4,[],[],['Nam'],['Bắc'],['Đã có sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"25,1 triệu/m²"
176,[],[],[],[],60 m²,[],[],[],[],[],[],[],[],[],[],['Giấy tờ khác'],[],[],['Văn phòng'],[],['Nội thất đầy đủ'],[],[],[],[],33.333 đ/m²
177,[],[],[],[],[],200 m2,[],[],[],[],[],10 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"32,44 triệu/m2"
178,Mizuki Park,[],[],[],56 m²,[],[],2 phòng,1 phòng,[],[],[],[],[],['Đông'],['Đang chờ sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"38,75 triệu/m²"
179,[],[],Lê Lợi,A1,[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"2,75 triệu/m2"
180,[],[],[],[],[],30 m²,[],1 phòng,1 phòng,1,[],6 m,5 m,['Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"76,67 triệu/m²"
181,[],[],[],[],[],103 m²,103 m²,4 phòng,4 phòng,2,[],4.3 m,24 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"45,63 triệu/m²"
182,Botanica Premier,[],[],[],56 m²,[],[],1 phòng,1 phòng,[],[],[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],['Nội thất đầy đủ'],['Đã bàn giao'],['Căn góc'],[],[],"56,25 triệu/m²"
183,[],[],[],[],[],39.03 m²,[],4 phòng,2 phòng,[],[],3.55 m,12 m,[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"105,13 triệu/m²"
184,[],[],[],[],[],40 m²,120 m²,4 phòng,3 phòng,[],[],4 m,10 m,['Đông'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"42,5 triệu/m²"
185,[],[],[],[],[],208 m²,208 m²,3 phòng,2 phòng,[],[],6.5 m,32 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"2,5 triệu/m²"
186,[],[],[],[],[],44 m²,44 m²,3 phòng,3 phòng,1,[],4 m,11 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"30,68 triệu/m²"
187,[],[],[],[],[],56 m²,168 m²,4 phòng,3 phòng,3,[],4 m,14 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"74,11 triệu/m²"
188,[],[],[],[],[],59 m²,59 m²,4 phòng,3 phòng,2,[],6.5 m,9.3 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"99,15 triệu/m²"
189,[],[],[],[],[],48 m²,90 m²,2 phòng,2 phòng,1,[],4 m,12 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"6,67 triệu/m²"
190,[],[],[],[],[],22 m²,[],2 phòng,1 phòng,2,[],4 m,5.5 m,[],[],['Giấy tờ khác'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],40 triệu/m²
191,[],[],[],[],[],60 m²,180 m²,3 phòng,4 phòng,3,[],5 m,12 m,['Đông'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"83,17 triệu/m²"
192,[],[],[],[],[],70 m2,[],[],[],[],[],5 m,14 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi', 'Nở hậu']",[],"21,86 triệu/m2"
193,[],[],B,[],105 m²,[],[],3 phòng,2 phòng,[],[],[],[],['Tây'],['Đông'],['Đang chờ sổ'],[],[],[],['Chung cư'],['Nội thất đầy đủ'],['Đã bàn giao'],['Căn góc'],[],[],"48,57 triệu/m²"
194,[],[],[],[],[],80 m²,[],2 phòng,[],[],[],[],[],[],[],[],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],105 triệu/m²
195,[],[],[],[],[],75 m²,140 m²,3 phòng,2 phòng,[],[],5 m,75 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"4,53 triệu/m²"
196,[],[],[],[],[],32 m²,32 m²,2 phòng,2 phòng,1,[],3.2 m,10 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],100 triệu/m²
197,[],[],[],[],[],40 m²,120 m²,3 phòng,3 phòng,3,[],4 m,10 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"49,25 triệu/m²"
198,Vinhomes Grand Park (Vincity Quận 9),S2.02.03.03,S2.03,[],31 m²,[],[],1 phòng,1 phòng,[],3,[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Đã bàn giao'],[],[],[],34 triệu/m²
199,[],[],[],[],[],100 m²,100 m²,5 phòng,4 phòng,[],[],5 m,20 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"39,99 triệu/m²"
200,[],[],[],[],[],66.69 m²,80.66 m²,1 phòng,1 phòng,[],[],[],[],[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"181,82 triệu/m²"
201,[],[],[],[],[],50 m²,150 m²,4 phòng,3 phòng,[],[],4 m,12.4 m,['Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"129,8 triệu/m²"
202,[],4,A,[],[],70 m²,140 m²,3 phòng,2 phòng,1,[],5 m,14 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"22,86 triệu/m²"
203,[],[],[],[],[],80 m²,134 m²,3 phòng,2 phòng,2,[],4 m,20 m,['Tây'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"308,75 triệu/m²"
204,Vinhomes Grand Park (Vincity Quận 9),[],S103,[],59 m²,[],[],2 phòng,1 phòng,[],6,[],[],['Đông Nam'],['Tây Bắc'],['Đang chờ sổ'],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Đã bàn giao'],[],[],[],84.745 đ/m²
205,[],[],[],[],[],32 m²,32 m²,2 phòng,2 phòng,1,[],3.2 m,10 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Hẻm xe hơi'],[],100 triệu/m²
206,[],[],[],[],[],40 m²,120 m²,3 phòng,3 phòng,3,[],4 m,10 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"49,25 triệu/m²"
207,Vinhomes Grand Park (Vincity Quận 9),S2.02.03.03,S2.03,[],31 m²,[],[],1 phòng,1 phòng,[],3,[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Đã bàn giao'],[],[],[],34 triệu/m²
208,[],[],[],[],[],100 m²,100 m²,5 phòng,4 phòng,[],[],5 m,20 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],['Hẻm xe hơi'],[],"39,99 triệu/m²"
209,[],[],[],[],[],70 m²,220 m²,5 phòng,5 phòng,4,[],4 m,17 m,['Tây'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],90 triệu/m²
210,[],[],[],[],[],85 m²,85 m²,3 phòng,4 phòng,2,[],5 m,17 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],[],[],[],[],[],"41,18 triệu/m²"
211,[],[],[],[],[],75 m²,[],4 phòng,5 phòng,4,[],5 m,15 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"102,67 triệu/m²"
212,[],[],,[],40 m²,[],[],1 phòng,1 phòng,[],8,[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"26,25 triệu/m²"
213,[],[],[],[],[],50 m²,50 m²,3 phòng,3 phòng,[],[],5 m,10 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"73,8 triệu/m²"
214,[],[],[],[],[],60 m²,[],4 phòng,[],4,[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],125 triệu/m²
215,[],[],[],[],[],41 m²,[],3 phòng,2 phòng,1,[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"34,63 triệu/m²"
216,[],[],[],[],[],84 m2,[],[],[],[],[],6 m,4 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi']",[],"44,05 triệu/m2"
217,[],[],[],[],[],84 m²,218 m²,4 phòng,3 phòng,1,[],7.8 m,14 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],['Hẻm xe hơi'],[],"94,05 triệu/m²"
218,[],[],[],[],[],48 m²,132 m²,4 phòng,3 phòng,3,[],4 m,12 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"114,58 triệu/m²"
219,[],[],[],[],[],60 m2,[],[],[],[],[],4 m,15 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],"['Mặt tiền', 'Hẻm xe hơi']",[],"56,67 triệu/m2"
220,[],1886.299,[],[],[],45.5 m²,91 m²,2 phòng,2 phòng,2,[],3.5 m,13 m,['Đông Bắc'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Nội thất đầy đủ'],[],[],[],[],"66,44 triệu/m²"
221,[],[],[],[],[],60 m²,120 m²,3 phòng,2 phòng,[],[],4 m,15 m,['Đông'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất cao cấp'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"23,67 triệu/m²"
222,[],[],[],[],[],120 m²,180 m²,3 phòng,2 phòng,[],[],4 m,30 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"13,75 triệu/m²"
223,Mizuki Park,[],[],[],65 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],['Hoàn thiện cơ bản'],['Đã bàn giao'],[],[],[],"35,38 triệu/m²"
224,[],[],[],[],[],90 m2,[],[],[],[],[],5 m,18 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"32,22 triệu/m2"
225,[],[],[],[],[],80 m²,134 m²,3 phòng,2 phòng,2,[],4 m,20 m,['Tây'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Hoàn thiện cơ bản'],[],[],[],[],"308,75 triệu/m²"
226,[],[],[],[],[],120 m2,[],[],[],[],[],4 m,30 m,['Bắc'],[],['Đã có sổ'],[],['Đất công nghiệp'],[],[],[],[],[],['Mặt tiền'],[],6 triệu/m2
227,[],[],Tờ bản đồ 01,[],[],80 m2,[],[],[],[],[],5 m,16 m,['Đông'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Hẻm xe hơi'],[],"43,13 triệu/m2"
228,[],[],[],[],[],40 m²,80 m²,3 phòng,2 phòng,[],[],4 m,10 m,[],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất đầy đủ'],[],[],['Hẻm xe hơi'],[],"5,13 triệu/m²"
229,[],402b,[],[],440 m²,[],[],[],[],[],[],[],[],['Nam'],[],['Đã có sổ'],[],[],['Mặt bằng kinh doanh'],[],['Nội thất đầy đủ'],[],[],[],[],886.363 đ/m²
230,Topaz Elite,[],[],[],71 m²,[],[],2 phòng,2 phòng,[],[],[],[],[],[],['Đang chờ sổ'],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"30,99 triệu/m²"
231,[],[],[],[],[],35 m²,[],6 phòng,4 phòng,5,[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],['Nở hậu'],[],"142,86 triệu/m²"
232,[],[],[],[],38 m²,[],[],1 phòng,1 phòng,[],[],[],[],[],[],['Giấy tờ khác'],[],[],[],['Chung cư'],[],['Đã bàn giao'],[],[],[],"16,45 triệu/m²"
233,[],[],[],[],[],76 m2,[],[],[],[],[],4 m,19 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"36,18 triệu/m2"
234,[],[],[],[],[],60 m²,[],3 phòng,3 phòng,1,[],5 m,12 m,['Đông Nam'],[],['Đã có sổ'],"['Nhà mặt phố, mặt tiền']",[],[],[],['Nội thất đầy đủ'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"24,17 triệu/m²"
235,[],[],[],[],[],69 m2,[],[],[],[],[],4.5 m,14 m,['Tây Bắc'],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],['Mặt tiền'],[],"43,48 triệu/m2"
236,[],[],[],[],[],36 m²,108 m²,3 phòng,4 phòng,[],[],3.5 m,10.2 m,[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],[],[],"79,17 triệu/m²"
237,[],[],[],[],[],100 m2,[],[],[],[],[],5 m,20 m,[],[],['Đã có sổ'],[],['Đất thổ cư'],[],[],[],[],[],[],[],"33,5 triệu/m2"
238,[],[],[],[],[],56 m²,[],1 phòng,1 phòng,1,[],[],[],[],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"69,64 triệu/m²"
239,[],402HH,[],[],[],30 m²,106 m²,3 phòng,3 phòng,3,[],[],[],['Tây Nam'],[],['Đã có sổ'],"['Nhà ngõ, hẻm']",[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"216,67 triệu/m²"
