,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
57,Tôi CC cần tiền bán nhanh nhà HXH 854 thống nhất,"854/40/3f, Thống Nhât, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],54 m²,121 m²,4 phòng,4 phòng,[],[],4 m,13 m,['Đông'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"92,59 triệu/m²",5 tỷ- 54 m2đ
58,Tôi CC cần tiền bán căn nhà phố tâm huyết mới đẹp,"380/88/1, Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],55 m²,160 m²,5 phòng,3 phòng,4,[],4 m,14 m,['Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"107,27 triệu/m²","5,9 tỷ- 55 m2đ"
59,nhà phố 4x15 bùi quang là p12 gv,"79, bùi quang là, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,20 m²,4 phòng,5 phòng,[],[],4 m,15 m,['Tây Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"97,5 triệu/m²","5,85 tỷ- 60 m2đ"
60,Tôi CC cần tiền bán nhanh nhà HXH 854 thống nhất,"854/40/3f, Thống Nhât, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],54 m²,121 m²,4 phòng,4 phòng,[],[],4 m,13 m,['Đông'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"92,59 triệu/m²",5 tỷ- 54 m2đ
61,"Biệt Thự mới, ở Quang Trung 153m2 4 tầng 25 tỷ","39, Quang TRUNG, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],2,[],[],153 m²,600 m²,4 phòng,5 phòng,4,[],9 m,17 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"163,4 triệu/m²",25 tỷ- 153 m2đ
62,nhà biệt thự làng hoa,"Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],178 m²,178 m²,6 phòng,4 phòng,4,[],8 m,22.5 m,['Đông Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"117,98 triệu/m²",21 tỷ- 178 m2đ
63,Chính chủ bán căn nhà phố cao cấp p15 gò vấp.,"854//, Đường Thống Nhất, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],52 m²,200 m²,4 phòng,4 phòng,4,[],4 m,13.5 m,['Đông'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"96,15 triệu/m²",5 tỷ- 52 m2đ
64,"căn nhà ngang 6,5 ngay lottemart GÒ VẤP","Đường Thống Nhất, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],97 m²,350 m²,5 phòng,6 phòng,4,[],6.5 m,15 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"101,03 triệu/m²","9,8 tỷ- 97 m2đ"
65,"Xuất cảnh bán gấp Biệt Thự sang trọng, P.5 GV","Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],280 m²,270 m²,4 phòng,5 phòng,[],[],14 m,20 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"87,5 triệu/m²","24,5 tỷ- 280 m2đ"
66,"Bán nhà 5x15 đúc 3 Lầu đs18,F8 GV.5pn, 6wc,6ty","Đường Số 8||7199, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",[],[],[],[],[],75 m²,235 m²,6 phòng,6 phòng,3,[],5 m,15 m,['Đông Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],80 triệu/m²,6 tỷ- 75 m2đ
