,title,address,project_name,apartment_code,block_name,block_code,square,square_area,square_in_use,bedroom,wc,num_floor,floor,width,height,door,balcony,certificates,house_type,estate_type,office_type,apartment_type,status,furniture_status,estate_status,apartment_specific,house_specific,_type,price_m2,price_square
36,NHÀ HẺM 39 ĐƯỜNG 22 LINH ĐÔNG THỦ ĐỨC,"Đường 22 Linh Đông, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],61 m²,180 m²,3 phòng,3 phòng,[],[],5 m,12 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"76,23 triệu/m²","4,65 tỷ- 61 m2đ"
37,"Biệt thự mini cạnh sông Sài Gòn, HBP, Thủ Đức","Đường Số 11, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],106 m²,[],5 phòng,4 phòng,[],[],9 m,12 m,['Tây Nam'],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],['Nội thất cao cấp'],[],[],['Hẻm xe hơi'],[],"86,79 triệu/m²","9,2 tỷ- 106 m2đ"
38,"Nhà 1 Trệt 3 Lầu DT 90M2 ngay Chợ Hiệp Bình, HBC","Đường Số 38, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],90 m²,200 m²,4 phòng,4 phòng,[],[],5 m,18 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],61 triệu/m²,"5,49 tỷ- 90 m2đ"
39,Bán nhà 3 lầu Đường 22 Linh Đông,"22, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],59 m²,160 m²,6 phòng,5 phòng,[],[],4 m,14 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],"['Hẻm xe hơi', 'Nở hậu']",[],"83,05 triệu/m²","4,9 tỷ- 59 m2đ"
40,"Nhà bán 5x15 trệt 3 lầu hẻm xe hơi. Giá bán 6,5 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],75 m²,220 m²,4 phòng,5 phòng,[],[],5 m,15 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],[],[],"86,67 triệu/m²","6,5 tỷ- 75 m2đ"
41,Bán nhà phường Bình Chiểu Thủ Đức,"185/19, Đường Ngô Chí Quốc, Phường Bình Chiểu, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],Dân cư Bình Chiểu,[],[],54 m²,150 m²,4 phòng,3 phòng,3,[],47 m,13 m,['Đông Bắc'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"64,81 triệu/m²","3,5 tỷ- 54 m2đ"
42,Bán nhà chính chủ phường Bình Chiểu Thủ Đức,"185/26, Đường Ngô Chí Quốc, Phường Bình Chiểu, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],Khu dân cư Bình Chiểu,[],[],57 m²,110 m²,2 phòng,2 phòng,2,[],4 m,14 m,['Tây Nam'],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Hoàn thiện cơ bản'],[],[],['Hẻm xe hơi'],[],"57,02 triệu/m²","3,25 tỷ- 57 m2đ"
43,Bán BIỆt THỰ HBP thủ đức,"Đường 2, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],137 m²,139 m²,2 phòng,2 phòng,[],[],7.2 m,20 m,[],[],['Đã có sổ'],['Nhà biệt thự'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"59,85 triệu/m²","8,2 tỷ- 137 m2đ"
44,NHÀ 3 LẦU_4.2MX16M_6B8HJ/CẦU VƯỢT GÒ DƯA_TAM BÌNH,"Đường Gò Dưa, Phường Tam Bình, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],66 m²,189 m²,4 phòng,5 phòng,3,[],4.22 m,16 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],[],[],[],['Hẻm xe hơi'],[],"68,48 triệu/m²","4,52 tỷ- 66 m2đ"
45,68m2 Nhà 3lầu Ngay công viên Võ Văn Ngân - Thủ Đức,"Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",[],[],[],[],[],60 m²,200 m²,4 phòng,5 phòng,3,[],5 m,12 m,[],[],['Đã có sổ'],['Nhà phố liền kề'],[],[],[],[],['Nội thất đầy đủ'],[],[],['Nở hậu'],[],100 triệu/m²,6 tỷ- 60 m2đ
