index,square_area,square_in_use,bedroom,wc,num_floor,width,height,door,certificates,house_type,furniture_status,house_specific,price_m2,price_house
732,80.0,320.0,4.0,6.0,4.0,6.4,13.0,,0,3,Nội thất cao cấp,Hẻm xe hơi,6875000000.0,550000000000.0
733,100.0,160.0,2.0,2.0,2.0,5.0,20.0,Đông Bắc,0,2,Hoàn thiện cơ bản,,38000000.0,3800000000.0
734,47.0,47.0,4.0,4.0,1.0,23.5,23.5,,0,2,,"Hẻm xe hơi, Nở hậu",16596000000.0,780012000000.0
735,97.2,97.2,1.0,1.0,1.0,3.6,27.0,Đông Bắc,0,1,,,6392000000.0,621302400000.0
736,140.0,50.0,4.0,3.0,1.0,70.0,70.0,,0,1,,Hẻm xe hơi,2286000000.0,320040000000.0
737,30.0,60.0,3.0,2.0,2.0,4.0,8.0,,0,2,,Hẻm xe hơi,12167000000.0,365010000000.0
738,90.0,90.0,3.0,2.0,1.0,5.0,18.0,,0,4,,Mặt tiền,32000000.0,2880000000.0
739,108.8,108.8,3.0,2.0,1.0,4.05,26.8,,0,4,,,5509000000.0,599379200000.0
740,126.0,126.0,3.0,2.0,1.0,55.0,23.0,,0,4,,Mặt tiền,131000000.0,16506000000.0
741,18.0,18.0,2.0,2.0,1.0,9.0,9.0,Đông Bắc,0,2,,,10611000000.0,190998000000.0
742,90.0,90.0,4.0,4.0,1.0,5.0,19.0,,0,2,,Hẻm xe hơi,7778000000.0,700020000000.0
743,140.0,390.0,6.0,6.0,3.0,6.0,20.0,,0,1,Nội thất cao cấp,Nở hậu,13929000000.0,1950060000000.0
744,61.0,250.0,4.0,5.0,4.0,5600.0,14500.0,,0,2,Nội thất cao cấp,Hẻm xe hơi,11475000000.0,699975000000.0
745,225.0,1600.0,11.0,7.0,7.0,9.0,25.0,Tây Bắc,0,2,,,24444000000.0,5499900000000.0
746,64.0,180.0,4.0,3.0,2.0,4.0,16.0,,0,2,,,8125000000.0,520000000000.0
747,100.0,100.0,3.0,2.0,1.0,5.0,20.0,,0,4,,Mặt tiền,589000000.0,58900000000.0
748,99.0,99.0,3.0,3.0,2.0,5.0,18.0,Đông,0,1,Hoàn thiện cơ bản,"Hẻm xe hơi, Nở hậu",1667000000.0,165033000000.0
749,62.0,62.0,3.0,3.0,1.0,5.0,12.0,Đông Nam,0,1,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",2177000000.0,134974000000.0
750,32.0,64.0,2.0,2.0,2.0,4.0,8.0,Bắc,0,1,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",8625000000.0,276000000000.0
751,163.0,163.0,8.0,7.0,1.0,7.3,25.0,Đông,0,1,,Hẻm xe hơi,2853000000.0,465039000000.0
752,72.0,180.0,3.0,4.0,2.0,4.0,18.0,Đông Nam,0,1,Nội thất cao cấp,,9444000000.0,679968000000.0
753,44.0,220.0,4.0,3.0,5.0,4.0,11.0,Tây Nam,0,2,Nội thất đầy đủ,Hẻm xe hơi,10227000000.0,449988000000.0
754,77.0,77.0,2.0,1.0,1.0,4.0,18.0,Đông Nam,0,1,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",1688000000.0,129976000000.0
755,70.0,120.0,3.0,2.0,1.0,5.0,14.0,,0,2,,,14000000.0,980000000.0
756,100.0,98.9,2.0,1.0,1.0,5.5,25.0,Đông Nam,0,1,,Nở hậu,65000000.0,6500000000.0
757,53.0,53.0,2.0,3.0,1.0,26.5,26.5,,0,2,,"Hẻm xe hơi, Nở hậu",3509000000.0,185977000000.0
758,125.0,125.0,3.0,2.0,1.0,5.0,25.0,Tây Bắc,0,4,,Mặt tiền,1584000000.0,198000000000.0
759,56.0,102.0,3.0,2.0,2.0,4.0,14.0,,0,1,,Hẻm xe hơi,2357000000.0,131992000000.0
760,100.0,100.0,3.0,2.0,1.0,5.0,20.0,,0,4,,Mặt tiền,14000000.0,1400000000.0
761,49.0,98.0,3.0,2.0,2.0,3.5,14.0,,2,2,Hoàn thiện cơ bản,Hẻm xe hơi,3163000000.0,154987000000.0
762,175.0,175.0,3.0,5.0,1.0,10.0,17.5,Nam,0,3,Nội thất cao cấp,,8286000000.0,1450050000000.0
763,60.0,60.0,2.0,2.0,1.0,30.0,30.0,Nam,0,1,,,10333000000.0,619980000000.0
764,48.0,48.0,3.0,2.0,1.0,4.0,12.0,,0,4,,Mặt tiền,958000000.0,45984000000.0
765,65.0,130.0,4.0,4.0,2.0,3.8,16.0,Bắc,0,2,Nội thất đầy đủ,,8923000000.0,579995000000.0
766,2136.0,2136.0,3.0,2.0,1.0,46.0,47.0,,0,4,,"Mặt tiền, Hẻm xe hơi, Nở hậu",1170.0,2499120.0
767,35.0,35.0,3.0,2.0,1.0,17.5,17.5,,0,1,,Nở hậu,8571000000.0,299985000000.0
768,27.0,54.0,2.0,2.0,2.0,3.0,9.0,,0,1,,Hẻm xe hơi,3074000000.0,82998000000.0
769,102.0,102.0,3.0,2.0,1.0,5.0,20.0,,0,4,,,1618000000.0,165036000000.0
770,18.0,42.0,1.0,2.0,2.0,3.0,7.0,Tây Bắc,0,2,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",150000000.0,2700000000.0
771,30000.0,30000.0,3.0,2.0,1.0,15000.0,15000.0,,0,4,,"Mặt tiền, Nở hậu",13000000.0,390000000000.0
772,150.0,196.0,5.0,5.0,2.0,5.0,30.0,,0,1,,,1067000000.0,160050000000.0
773,80.0,80.0,3.0,2.0,1.0,4.0,12.0,,0,1,,"Hẻm xe hơi, Nở hậu",1188000000.0,95040000000.0
774,65.0,351.0,8.0,7.0,6.0,4.4,14.0,Tây Nam,0,1,Hoàn thiện cơ bản,,300000000.0,19500000000.0
775,90.0,90.0,3.0,2.0,1.0,5.0,18.0,,0,4,,Mặt tiền,1989000000.0,179010000000.0
776,75.0,75.0,3.0,3.0,1.0,5.0,15.0,Đông Nam,0,1,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",2027000000.0,152025000000.0
777,74.0,74.0,1.0,1.0,1.0,45.0,18.0,,0,2,,,7297000000.0,539978000000.0
778,60.0,60.0,5.0,4.0,1.0,30.0,30.0,,0,1,,,150000000.0,9000000000.0
779,118.0,118.0,2.0,1.0,1.0,7.0,16.0,Đông,0,2,,Hẻm xe hơi,2331000000.0,275058000000.0
780,108.0,108.0,3.0,2.0,1.0,6.0,18.0,Nam,0,4,,Mặt tiền,13704000000.0,1480032000000.0
781,68.0,250.0,4.0,4.0,4.0,4.8,14.0,,0,1,Nội thất cao cấp,Nở hậu,13088000000.0,889984000000.0
782,49.0,179.0,3.0,3.0,3.0,24.5,24.5,,0,2,,"Hẻm xe hơi, Nở hậu",9959000000.0,487991000000.0
783,60.0,60.0,1.0,1.0,1.0,3.0,20.0,Tây,0,2,,Hẻm xe hơi,95000000.0,5700000000.0
784,60.0,210.0,5.0,6.0,3.0,4.7,14.0,,0,1,Nội thất cao cấp,,142000000.0,8520000000.0
785,55.0,55.0,2.0,3.0,1.0,5.0,11.0,,0,2,,Hẻm xe hơi,1573000000.0,86515000000.0
786,56.0,56.0,4.0,5.0,1.0,4.0,14.0,,0,0,Nội thất cao cấp,,12321000000.0,689976000000.0
787,92.0,92.0,3.0,2.0,1.0,5.0,18.0,,0,4,,"Mặt tiền, Nở hậu",402000000.0,36984000000.0
788,140.0,90.0,2.0,1.0,1.0,5.0,28.0,,0,2,,Hẻm xe hơi,1321000000.0,184940000000.0
789,80.0,80.0,2.0,2.0,1.0,40.0,40.0,,0,1,,,875000000.0,70000000000.0
790,100.0,93.0,1.0,1.0,1.0,5.0,20.0,Đông,0,1,,Hẻm xe hơi,96000000.0,9600000000.0
791,49.0,103.0,3.0,2.0,3.0,4.0,13.0,Đông Bắc,0,2,,Hẻm xe hơi,9286000000.0,455014000000.0
792,80.0,80.0,3.0,2.0,1.0,5.0,16.0,,0,4,,"Mặt tiền, Nở hậu",606000000.0,48480000000.0
793,40.0,40.0,2.0,2.0,1.0,8.0,6.0,,0,2,,,105000000.0,4200000000.0
794,90.0,180.0,3.0,4.0,2.0,5.0,18.0,,0,1,,Nở hậu,2556000000.0,230040000000.0
795,90.0,90.0,3.0,2.0,2.0,6.0,15.0,Đông,0,0,,,18333000000.0,1649970000000.0
796,48.0,192.0,5.0,4.0,4.0,4.0,12.0,,0,2,,,9792000000.0,470016000000.0
797,53.0,53.0,5.0,7.0,1.0,5.0,10.0,,0,2,,Hẻm xe hơi,2887000000.0,153011000000.0
798,84.0,84.0,3.0,2.0,1.0,4.0,21.0,,0,4,,Mặt tiền,32000000.0,2688000000.0
799,300.0,300.0,3.0,2.0,1.0,5.25,50.0,Tây,0,1,,"Hẻm xe hơi, Nở hậu",1317000000.0,395100000000.0
800,181.0,181.0,3.0,2.0,1.0,14.4,12.5,Nam,0,4,,,48000000.0,8688000000.0
801,80.0,80.0,2.0,2.0,1.0,4.0,14.0,,0,1,,"Hẻm xe hơi, Nở hậu",1163000000.0,93040000000.0
802,90.0,200.0,4.0,5.0,4.0,7.0,13.0,,0,1,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",5944000000.0,534960000000.0
803,80.0,350.0,7.0,7.0,4.0,4.0,19.0,,0,1,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",875000000.0,70000000000.0
804,60.0,60.0,2.0,2.0,1.0,6.0,10.0,,0,1,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",1608000000.0,96480000000.0
805,59.8,119.6,2.0,2.0,2.0,6.1,9.8,,0,2,,Hẻm xe hơi,1661000000.0,99327800000.0
806,60.0,60.0,4.0,4.0,1.0,4.0,15.0,,0,1,,,795000000.0,47700000000.0
807,100.0,100.0,3.0,2.0,1.0,5.0,20.0,,0,4,,Mặt tiền,339000000.0,33900000000.0
808,40.8,118.1,4.0,4.0,2.0,4.0,10.5,Tây,0,2,,,1075000000.0,43860000000.0
809,70.0,70.0,2.0,2.0,1.0,35.0,35.0,,0,1,,,9857000000.0,689990000000.0
810,128.0,128.0,3.0,2.0,1.0,7.0,18.0,Đông Bắc,0,4,,Mặt tiền,5739000000.0,734592000000.0
811,100.0,100.0,3.0,2.0,1.0,5.0,20.0,,0,4,,Mặt tiền,11000000.0,1100000000.0
812,100.0,100.0,4.0,5.0,3.0,5.0,20.0,,0,1,,,150000000.0,15000000000.0
813,3415.0,3415.0,3.0,2.0,1.0,1707.5,1707.5,,0,4,,,337000000.0,1150855000000.0
814,182.6,182.6,3.0,2.0,1.0,3.3,55.0,,0,4,,Mặt tiền,4615000000.0,842699000000.0
815,80.0,80.0,3.0,2.0,1.0,5.0,16.0,,0,4,,,1438000000.0,115040000000.0
816,82.0,82.0,3.0,2.0,1.0,5.0,16.0,,0,4,,"Mặt tiền, Nở hậu",488000000.0,40016000000.0
817,54.0,180.0,5.0,4.0,4.0,4.0,14.0,Đông,0,0,,Hẻm xe hơi,737000000.0,39798000000.0
818,70.0,70.0,3.0,3.0,2.0,4.0,11.0,,0,2,,Hẻm xe hơi,2557000000.0,178990000000.0
819,320.0,320.0,5.0,6.0,4.0,160.0,160.0,,0,2,Nội thất cao cấp,Nở hậu,1719000000.0,550080000000.0
820,37.0,86.0,3.0,2.0,2.0,4.0,10.0,Nam,0,2,,,9189000000.0,339993000000.0
821,70.0,178.0,6.0,3.0,2.0,35.0,35.0,Tây Bắc,0,1,,,4143000000.0,290010000000.0
822,66.0,66.0,3.0,2.0,1.0,6.0,11.0,,1,4,,Hẻm xe hơi,5455000000.0,360030000000.0
823,31.3,60.0,2.0,1.0,1.0,3.89,8.0,,2,2,,Hẻm xe hơi,50000000.0,1565000000.0
824,1336.0,1336.0,3.0,2.0,1.0,19.0,64.0,,0,4,,Mặt tiền,689000000.0,920504000000.0
825,240.0,600.0,10.0,7.0,2.0,15.0,16.0,,0,3,Nội thất cao cấp,Hẻm xe hơi,6667000000.0,1600080000000.0
826,24.0,24.0,2.0,2.0,3.0,4.0,6.0,,0,2,Hoàn thiện cơ bản,Hẻm xe hơi,11167000000.0,268008000000.0
827,65.0,130.0,3.0,2.0,1.0,5.0,13.0,,0,2,Bàn giao thô,Hẻm xe hơi,1923000000.0,124995000000.0
828,51.0,51.0,4.0,3.0,2.0,5.0,11.0,,0,2,Hoàn thiện cơ bản,Hẻm xe hơi,6961000000.0,355011000000.0
829,28.0,56.0,2.0,2.0,2.0,4.0,7.0,Đông Nam,2,2,,Hẻm xe hơi,4857000000.0,135996000000.0
830,160.0,160.0,1.0,1.0,1.0,8.0,20.0,Nam,0,1,Bàn giao thô,,10313000000.0,1650080000000.0
831,40.0,40.0,4.0,4.0,4.0,4.2,9.0,Tây,0,2,Nội thất đầy đủ,Hẻm xe hơi,1375000000.0,55000000000.0
832,125.0,125.0,3.0,2.0,1.0,5.0,25.0,Tây,0,4,,,2000000.0,250000000.0
833,60.0,120.0,2.0,2.0,2.0,5.0,12.0,,0,2,,Hẻm xe hơi,2208000000.0,132480000000.0
834,55.0,55.0,4.0,3.0,1.0,27.5,27.5,,0,2,,,22000000.0,1210000000.0
835,36.0,72.0,2.0,2.0,1.0,4.0,9.0,Tây,2,2,Bàn giao thô,Hẻm xe hơi,3306000000.0,119016000000.0
836,48.0,96.0,2.0,2.0,2.0,4.0,12.0,,0,1,,"Hẻm xe hơi, Nở hậu",2604000000.0,124992000000.0
837,140.0,140.0,3.0,2.0,1.0,5.0,28.0,,0,4,,Hẻm xe hơi,929000000.0,130060000000.0
838,72.0,72.0,2.0,2.0,1.0,4.5,17.5,Đông Nam,0,1,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",1208000000.0,86976000000.0
839,26.0,110.0,3.0,3.0,3.0,4.0,9.0,Tây Nam,0,2,,Hẻm xe hơi,32692000000.0,849992000000.0
840,140.0,700.0,5.0,7.0,5.0,7.0,20.0,,0,1,,,51429000000.0,7200060000000.0
841,678.0,435.0,6.0,4.0,1.0,9.0,45.0,Tây Nam,0,1,Nội thất đầy đủ,,1327000000.0,899706000000.0
842,81.0,81.0,3.0,2.0,1.0,5.0,16.0,,0,4,,"Mặt tiền, Hẻm xe hơi",1728000000.0,139968000000.0
843,50.0,137.5,4.0,4.0,4.0,5.0,10.0,Tây Bắc,0,1,,Nở hậu,270000000.0,13500000000.0
844,110.0,110.0,3.0,2.0,1.0,5.0,20.0,,0,4,,Mặt tiền,864000000.0,95040000000.0
845,90.0,90.0,2.0,2.0,1.0,45.0,45.0,,0,2,,"Hẻm xe hơi, Nở hậu",5944000000.0,534960000000.0
846,53.0,160.0,4.0,4.0,3.0,4.0,14.0,,0,1,,Hẻm xe hơi,9717000000.0,515001000000.0
847,60.0,140.0,5.0,5.0,4.0,4.0,15.0,,0,2,Nội thất cao cấp,Hẻm xe hơi,775000000.0,46500000000.0
848,50.0,150.0,4.0,4.0,3.0,4.0,13.0,,0,0,,Hẻm xe hơi,778000000.0,38900000000.0
849,74.0,56.0,3.0,2.0,1.0,5.0,15.0,Nam,0,2,,,6959000000.0,514966000000.0
850,48.0,48.0,4.0,4.0,4.0,4.0,12.0,Tây,0,2,Nội thất cao cấp,,11771000000.0,565008000000.0
851,68.0,68.0,5.0,2.0,1.0,34.0,34.0,,0,2,,,9853000000.0,670004000000.0
852,32.0,64.0,2.0,2.0,2.0,4.5,7.1,,0,1,,,14375000000.0,460000000000.0
853,86.0,290.0,5.0,5.0,3.0,4.0,22.0,,0,1,,,9884000000.0,850024000000.0
854,45.0,90.0,2.0,2.0,2.0,4.0,11.0,,0,2,,Hẻm xe hơi,7333000000.0,329985000000.0
855,32.0,32.0,2.0,3.0,1.0,4.0,8.0,,0,2,,,5688000000.0,182016000000.0
856,47.0,47.0,2.0,2.0,1.0,4.0,11.0,,0,2,,Hẻm xe hơi,1898000000.0,89206000000.0
857,60.9,97.0,2.0,2.0,1.0,4.04,15.18,,0,2,,Hẻm xe hơi,6333000000.0,385679700000.0
858,60.0,60.0,2.0,2.0,1.0,30.0,30.0,,0,0,Hoàn thiện cơ bản,,10000000.0,600000000.0
859,16.0,16.0,2.0,1.0,1.0,3.0,6.0,,0,2,,Nở hậu,9375000000.0,150000000000.0
860,28.5,57.0,2.0,2.0,2.0,4.0,7.2,Tây Bắc,0,2,,Hẻm xe hơi,9821000000.0,279898500000.0
861,250.0,250.0,3.0,2.0,1.0,12.5,20.0,,0,4,,Mặt tiền,944000000.0,236000000000.0
862,140.0,140.0,3.0,2.0,1.0,7.0,20.0,Đông Nam,0,4,,Mặt tiền,786000000.0,110040000000.0
863,35.0,35.0,2.0,2.0,1.0,4.0,10.0,,0,2,,Hẻm xe hơi,1851000000.0,64785000000.0
864,60.0,60.0,4.0,4.0,1.0,5.0,11.0,,0,2,,Hẻm xe hơi,1808000000.0,108480000000.0
865,42.0,42.0,2.0,2.0,1.0,5.0,8.0,,0,2,,Hẻm xe hơi,234000000.0,9828000000.0
866,48.0,48.0,4.0,4.0,1.0,4.0,12.0,,0,2,,Hẻm xe hơi,3617000000.0,173616000000.0
867,84.0,84.0,3.0,2.0,1.0,5.0,16.8,Đông Bắc,0,4,,Mặt tiền,32000000.0,2688000000.0
868,27.0,27.0,1.0,1.0,1.0,6.0,6.0,Tây Bắc,0,2,Hoàn thiện cơ bản,,6667000000.0,180009000000.0
869,205.0,80.0,4.0,3.0,1.0,6.8,30.0,Đông,0,2,,"Hẻm xe hơi, Nở hậu",8293000000.0,1700065000000.0
870,60.0,114.0,5.0,4.0,1.0,4.0,15.0,,0,1,,,2333000000.0,139980000000.0
871,150.0,320.0,4.0,3.0,2.0,4.0,24.0,,0,1,,"Hẻm xe hơi, Nở hậu",88000000.0,13200000000.0
872,22.0,125.0,3.0,4.0,5.0,4.0,5.5,,0,2,,Nở hậu,300000000.0,6600000000.0
873,35.0,35.0,4.0,3.0,4.0,3.0,10.0,,0,0,,"Hẻm xe hơi, Nở hậu",5286000000.0,185010000000.0
874,49.5,99.0,2.0,2.0,2.0,4.5,11.0,,0,1,,,653000000.0,32323500000.0
875,80.0,280.0,4.0,4.0,4.0,5.0,16.0,Tây Bắc,0,1,Nội thất cao cấp,,1875000000.0,150000000000.0
876,60.0,60.0,4.0,2.0,1.0,4.0,15.0,,0,1,Nội thất đầy đủ,Hẻm xe hơi,25000000.0,1500000000.0
877,50.0,210.0,4.0,6.0,4.0,5500.0,10000.0,Đông,0,3,,Hẻm xe hơi,1336000000.0,66800000000.0
878,100.0,100.0,3.0,2.0,1.0,5.0,20.0,,0,4,,Mặt tiền,33000000.0,3300000000.0
879,500.0,500.0,11.0,7.0,1.0,10.0,50.0,,0,1,,"Hẻm xe hơi, Nở hậu",600000.0,300000000.0
880,80.0,80.0,1.0,1.0,1.0,4.0,20.0,,0,1,,,875000000.0,70000000000.0
881,132.0,132.0,3.0,2.0,1.0,6.0,22.0,,0,4,,"Mặt tiền, Hẻm xe hơi",492000000.0,64944000000.0
882,100.0,100.0,3.0,2.0,1.0,5.0,20.0,,0,4,,Mặt tiền,75000000.0,7500000000.0
883,30.0,122.07,6.0,6.0,4.0,15.0,15.0,,0,2,Nội thất cao cấp,Nở hậu,31967000000.0,959010000000.0
884,65.0,65.0,2.0,2.0,1.0,5.0,13.0,,0,1,,,1308000000.0,85020000000.0
885,60.0,60.0,4.0,5.0,1.0,4.0,15.0,,0,2,,Hẻm xe hơi,8333000000.0,499980000000.0
886,36.0,70.0,2.0,2.0,1.0,3.0,12.0,,0,2,,,15278000000.0,550008000000.0
887,40.0,36.0,3.0,2.0,1.0,4.0,9.0,,0,2,,"Hẻm xe hơi, Nở hậu",30000000.0,1200000000.0
888,120.0,80.0,3.0,4.0,1.0,6.0,20.0,,0,1,Nội thất cao cấp,Nở hậu,638000000.0,76560000000.0
889,65.0,130.0,3.0,2.0,1.0,5.0,13.0,,0,2,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",1846000000.0,119990000000.0
890,90.0,90.0,3.0,2.0,1.0,45.0,45.0,,0,4,,Mặt tiền,1667000000.0,150030000000.0
891,100.0,100.0,3.0,2.0,1.0,4.0,25.0,Đông,0,4,,Hẻm xe hơi,375000000000.0,37500000000000.0
892,61.0,117.0,4.0,3.0,1.0,4.5,12.0,Tây Nam,0,2,,,8607000000.0,525027000000.0
893,160.0,160.0,3.0,2.0,1.0,8.0,20.0,,0,4,,Mặt tiền,494000000.0,79040000000.0
894,32.0,64.0,2.0,2.0,2.0,4.0,8.0,,0,1,,Nở hậu,8625000000.0,276000000000.0
895,72.0,72.0,2.0,1.0,1.0,4.5,16.0,Bắc,0,1,Hoàn thiện cơ bản,Hẻm xe hơi,8889000000.0,640008000000.0
896,60.0,60.0,3.0,2.0,1.0,4.0,15.0,,0,4,,Hẻm xe hơi,5833000000.0,349980000000.0
897,52.0,52.0,1.0,1.0,1.0,4.2,12.5,,0,2,,Hẻm xe hơi,3423000000.0,177996000000.0
898,85.0,85.0,3.0,2.0,1.0,5.0,17.0,,0,4,,,3235000000.0,274975000000.0
899,27.0,27.0,2.0,4.0,1.0,13.5,13.5,,0,2,,"Hẻm xe hơi, Nở hậu",18889000000.0,510003000000.0
900,150.0,150.0,10.0,7.0,1.0,10.0,15.0,,0,2,,,5867000000.0,880050000000.0
901,80.0,80.0,3.0,2.0,1.0,5.0,16.0,,0,4,,Mặt tiền,813000000.0,65040000000.0
902,120.0,120.0,3.0,2.0,1.0,6.0,20.0,,0,4,,"Mặt tiền, Hẻm xe hơi",625000000.0,75000000000.0
903,120.0,120.0,6.0,7.0,1.0,6.0,20.0,Đông Nam,0,1,Nội thất đầy đủ,Hẻm xe hơi,433000000.0,51960000000.0
904,45.0,198.0,4.0,5.0,6.0,5.7,8.0,Bắc,0,2,Nội thất cao cấp,Hẻm xe hơi,24222000000.0,1089990000000.0
905,80.0,320.0,6.0,6.0,4.0,4.0,18.0,,0,1,,,2625000000.0,210000000000.0
906,80.0,80.0,2.0,2.0,1.0,5.0,16.0,,0,1,,"Hẻm xe hơi, Nở hậu",15000000.0,1200000000.0
907,64.0,64.0,2.0,2.0,1.0,5.0,12.0,,0,2,,,5391000000.0,345024000000.0
908,53.0,53.0,2.0,2.0,1.0,26.5,26.5,,0,2,,,237000000.0,12561000000.0
909,110.0,110.0,3.0,2.0,1.0,5.0,22.0,,0,4,,,1455000000.0,160050000000.0
910,1350.0,1350.0,3.0,2.0,1.0,50.0,27.0,Đông,0,4,,Mặt tiền,496000000.0,669600000000.0
911,55.0,100.0,2.0,2.0,2.0,5.0,11.0,Đông,0,1,Nội thất đầy đủ,Hẻm xe hơi,6364000000.0,350020000000.0
912,80.0,80.0,2.0,2.0,1.0,4.0,20.0,Bắc,0,2,Nội thất đầy đủ,Hẻm xe hơi,2875000000.0,230000000000.0
913,10.0,10.0,1.0,1.0,2.0,5.0,5.0,,0,1,,Nở hậu,135000000.0,1350000000.0
914,140.0,920.0,11.0,7.0,6.0,7.8,20.0,Nam,0,1,,,18571000000.0,2599940000000.0
915,160.0,160.0,4.0,5.0,1.0,8.0,20.0,,0,3,,Nở hậu,3156000000.0,504960000000.0
916,30.0,70.0,2.0,2.0,2.0,3.5,9.0,,0,2,Hoàn thiện cơ bản,Nở hậu,11167000000.0,335010000000.0
917,51.0,51.0,3.0,2.0,1.0,5.0,10.2,,0,4,,Hẻm xe hơi,6863000000.0,350013000000.0
918,75.0,75.0,4.0,2.0,1.0,5.0,15.0,,0,1,Hoàn thiện cơ bản,Hẻm xe hơi,427000000.0,32025000000.0
919,200.0,200.0,3.0,2.0,1.0,10.0,20.0,,0,4,,Mặt tiền,32000000.0,6400000000.0
920,21.0,80.0,4.0,3.0,3.0,5.0,5.0,,0,2,,,13095000000.0,274995000000.0
921,60.0,60.0,3.0,2.0,1.0,4.0,15.0,,0,2,,Hẻm xe hơi,2083000000.0,124980000000.0
922,60.0,60.0,4.0,3.0,1.0,4.1,14.0,,0,2,,Nở hậu,115000000.0,6900000000.0
923,40.0,80.0,3.0,2.0,2.0,4.0,10.0,,0,2,,Hẻm xe hơi,110000000.0,4400000000.0
924,77.0,280.0,5.0,6.0,4.0,6.0,14.0,,0,0,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",3896000000.0,299992000000.0
925,30.0,30.0,2.0,1.0,2.0,15.0,15.0,,0,2,,"Hẻm xe hơi, Nở hậu",9833000000.0,294990000000.0
926,31.0,94.0,2.0,3.0,3.0,3.1,10.0,Tây Bắc,0,1,Nội thất cao cấp,"Hẻm xe hơi, Nở hậu",18871000000.0,585001000000.0
927,40.0,40.0,2.0,2.0,1.0,4.3,7.4,,0,2,,,3625000000.0,145000000000.0
928,60.4,60.4,3.0,2.0,1.0,4.0,15.1,,0,4,,Mặt tiền,425000000.0,25670000000.0
929,60.0,56.0,2.0,2.0,1.0,5.0,12.0,Nam,0,2,Nội thất đầy đủ,Hẻm xe hơi,100000000.0,6000000000.0
930,21.0,43.0,2.0,2.0,1.0,3.0,7.0,,2,2,,Hẻm xe hơi,7048000000.0,148008000000.0
931,80.0,80.0,2.0,2.0,1.0,4.0,20.0,,0,1,,"Hẻm xe hơi, Nở hậu",475000000.0,38000000000.0
932,33.0,67.0,2.0,2.0,2.0,35.0,10.0,,0,2,,,10455000000.0,345015000000.0
933,70.0,70.0,3.0,3.0,1.0,5.0,14.0,,0,2,,Hẻm xe hơi,2686000000.0,188020000000.0
934,50.0,85.0,2.0,2.0,1.0,4.0,12.5,,1,1,,"Hẻm xe hơi, Nở hậu",27000000.0,1350000000.0
935,90.0,90.0,3.0,2.0,2.0,5.0,18.0,,0,2,,"Hẻm xe hơi, Nở hậu",4111000000.0,369990000000.0
936,56.0,52.0,3.0,3.0,2.0,4.0,16.5,,0,1,,Hẻm xe hơi,1286000000.0,72016000000.0
937,50.4,50.4,3.0,3.0,2.0,4.2,12.0,,0,2,Hoàn thiện cơ bản,Hẻm xe hơi,70000000.0,3528000000.0
938,54.9,54.9,3.0,2.0,1.0,4.3,12.7,,0,4,,Mặt tiền,4352000000.0,238924800000.0
939,39.0,39.3,2.0,3.0,1.0,3.0,14.0,Đông Bắc,0,1,Bàn giao thô,"Hẻm xe hơi, Nở hậu",8205000000.0,319995000000.0
940,46.0,138.0,4.0,4.0,3.0,4.0,12.0,Tây Nam,0,2,,Hẻm xe hơi,14565000000.0,669990000000.0
941,100.0,100.0,4.0,3.0,1.0,5.0,20.0,,0,1,Hoàn thiện cơ bản,Hẻm xe hơi,98000000.0,9800000000.0
942,80.0,160.0,3.0,3.0,2.0,5.0,16.0,,0,1,Hoàn thiện cơ bản,,2625000000.0,210000000000.0
943,1600.0,1600.0,1.0,1.0,1.0,800.0,800.0,,0,1,,Hẻm xe hơi,363000000.0,580800000000.0
944,86.0,86.0,3.0,2.0,1.0,5.0,22.0,,0,4,,Mặt tiền,6337000000.0,544982000000.0
945,68.0,60.0,2.0,2.0,1.0,5.0,12.0,Đông,0,1,Nội thất đầy đủ,"Hẻm xe hơi, Nở hậu",1941000000.0,131988000000.0
946,500.0,500.0,3.0,2.0,1.0,10.0,50.0,,0,4,,Mặt tiền,148000000.0,74000000000.0
947,55.0,110.0,2.0,2.0,2.0,5.0,11.0,,0,1,,Nở hậu,2445000000.0,134475000000.0
948,40.0,40.0,2.0,2.0,1.0,4.0,10.0,,0,2,,Hẻm xe hơi,41000000.0,1640000000.0
949,58.0,58.0,4.0,3.0,1.0,4.0,15.0,Bắc,0,1,Nội thất đầy đủ,Hẻm xe hơi,7345000000.0,426010000000.0
950,78.0,78.0,3.0,1.0,1.0,39.0,39.0,,0,2,,Nở hậu,4551000000.0,354978000000.0
951,83.0,83.0,4.0,5.0,2.0,41.5,41.5,,0,1,,,9157000000.0,760031000000.0
952,51.0,51.0,2.0,2.0,1.0,4.3,11.8,,0,2,Hoàn thiện cơ bản,"Hẻm xe hơi, Nở hậu",198000000.0,10098000000.0
